Participant Identifier,Survey name,Destination name,Destination address,Destination latitude,Destination longitude,Created at,Emissions per km (kg CO2e),"Total distance (round trip, km)","Total emissions (round trip, kg CO2e)",Time spent total (s),Time spent in origin address (s),Time spent in means of transportation (s),Time spent in map (s),Time spent in additional questions,Number of itineraries,Itinerary Identifier,Itinerary index,Origin address,Origin latitude,Origin longitude,"Distance (single journey, km)",Means of transportation,Emission factor value,Emission factor authority,Emission factor source,Emission factor year,Emission factor region,Emission factor description,"Emissions (single journey, kg CO2e)",Automobile passengers,Automobile size,Automobile drive,Allocation
186A9455-8D38-401B-BA80-073579DEA160,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:24:36.212Z,0.04639,1670.56,77.49026,67.21,11.33,4.09,55.5,0,2,44B46536-C0EC-4822-BFDB-89FFC3C75835,1,Amsterdam,52.401404,4.931969,824.17,automobile,0.184,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={4BF3BE4E-88D1-4FDD-B73D-01E16F9F9DE3},2020,DE,Emission intensity of petrol passenger car large. Emissions from fuel combustion only.,37.91173,4,van,petrol,
186A9455-8D38-401B-BA80-073579DEA160,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:24:36.212Z,0.04639,1670.56,77.49026,67.21,11.33,4.09,55.5,0,2,9C6658E0-27CA-4476-846C-BFD06BDCB71C,2,München,48.137988,11.575182,11.11,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8334,,,,
E5887C91-EA32-4A04-B43C-96BAC6119827,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:24:36.212Z,0.04639,1670.56,77.49026,67.21,11.33,4.09,55.5,0,2,462315BE-CFB1-4E2A-9845-FEA28788D28C,1,Amsterdam,52.401404,4.931969,824.17,automobile,0.184,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={4BF3BE4E-88D1-4FDD-B73D-01E16F9F9DE3},2020,DE,Emission intensity of petrol passenger car large. Emissions from fuel combustion only.,37.91173,4,van,petrol,
E5887C91-EA32-4A04-B43C-96BAC6119827,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:24:36.212Z,0.04639,1670.56,77.49026,67.21,11.33,4.09,55.5,0,2,2DE1B216-8866-46A4-B570-6FD134D7BAA4,2,München,48.137988,11.575182,11.11,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8334,,,,
7CDC269C-4794-4929-B2AA-4B9A1AB15A81,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:24:36.212Z,0.04639,1670.56,77.49026,67.21,11.33,4.09,55.5,0,2,97201411-AD28-49F2-8C80-67EF4FE1DD5E,1,Amsterdam,52.401404,4.931969,824.17,automobile,0.184,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={4BF3BE4E-88D1-4FDD-B73D-01E16F9F9DE3},2020,DE,Emission intensity of petrol passenger car large. Emissions from fuel combustion only.,37.91173,4,van,petrol,
7CDC269C-4794-4929-B2AA-4B9A1AB15A81,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:24:36.212Z,0.04639,1670.56,77.49026,67.21,11.33,4.09,55.5,0,2,3CE60E00-0C0F-4B2A-8568-A40733FCC112,2,München,48.137988,11.575182,11.11,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8334,,,,
AA2FBD1F-551B-469E-8589-6A593B562189,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:24:36.212Z,0.04639,1670.56,77.49026,67.21,11.33,4.09,55.5,0,2,30737382-744C-4044-8E18-391CC6F53217,1,Amsterdam,52.401404,4.931969,824.17,automobile,0.184,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={4BF3BE4E-88D1-4FDD-B73D-01E16F9F9DE3},2020,DE,Emission intensity of petrol passenger car large. Emissions from fuel combustion only.,37.91173,4,van,petrol,
AA2FBD1F-551B-469E-8589-6A593B562189,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:24:36.212Z,0.04639,1670.56,77.49026,67.21,11.33,4.09,55.5,0,2,00268118-0F99-4E29-AAAE-23E44A3E41E9,2,München,48.137988,11.575182,11.11,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8334,,,,
25DC564D-5992-41B1-8151-F99F942CB4EF,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:25:01.237Z,0.075,30.6,2.2953,11.76,9.44,5.21,2.61,0,1,D7941916-3449-47D7-87F6-B9F4A5346BDA,1,80797,48.162873,11.559919,15.3,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",1.14765,,,,
6951D68D-9E48-402D-88B7-DAD0315C8E42,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:25:14.603Z,0.03675,1186.48,43.60307,38.85,16.13,16.05,22.81,0,2,0776BB07-1751-4BE4-A7A4-E9360979B367,1,Trier,49.754116,6.63631,158.66,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,5.83076,4,car,petrol,
6951D68D-9E48-402D-88B7-DAD0315C8E42,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:25:14.603Z,0.03675,1186.48,43.60307,38.85,16.13,16.05,22.81,0,2,90C18288-4955-4A3F-B5C4-8577FF202328,2,Mainz,50.00057,8.272033,434.58,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,15.97078,4,car,petrol,
34E7C5A6-5CF7-4F5E-A268-6A499B4354BB,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:25:14.603Z,0.03675,1186.48,43.60307,38.85,16.13,16.05,22.81,0,2,69BE5731-5E61-4CF8-9D7D-222ECB7D615F,1,Trier,49.754116,6.63631,158.66,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,5.83076,4,car,petrol,
34E7C5A6-5CF7-4F5E-A268-6A499B4354BB,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:25:14.603Z,0.03675,1186.48,43.60307,38.85,16.13,16.05,22.81,0,2,22801DF4-E1DC-4DA4-A32C-444FF34E9C13,2,Mainz,50.00057,8.272033,434.58,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,15.97078,4,car,petrol,
57B9DB4A-FC02-405E-AB7C-3E754842B107,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:25:14.603Z,0.03675,1186.48,43.60307,38.85,16.13,16.05,22.81,0,2,1643D432-42A3-4CBC-B48C-BC84C124AFA3,1,Trier,49.754116,6.63631,158.66,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,5.83076,4,car,petrol,
57B9DB4A-FC02-405E-AB7C-3E754842B107,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:25:14.603Z,0.03675,1186.48,43.60307,38.85,16.13,16.05,22.81,0,2,307D027C-6C81-4D5B-BFBB-A17B155207D6,2,Mainz,50.00057,8.272033,434.58,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,15.97078,4,car,petrol,
62B6D2D1-2BBC-492F-B30A-F2388EE60E84,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:25:14.603Z,0.03675,1186.48,43.60307,38.85,16.13,16.05,22.81,0,2,76AF30A5-2CBE-4FB4-9B9B-A350E83332D9,1,Trier,49.754116,6.63631,158.66,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,5.83076,4,car,petrol,
62B6D2D1-2BBC-492F-B30A-F2388EE60E84,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:25:14.603Z,0.03675,1186.48,43.60307,38.85,16.13,16.05,22.81,0,2,DFFF8F7B-FF6F-43C2-977C-2A1B7205DBCF,2,Mainz,50.00057,8.272033,434.58,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,15.97078,4,car,petrol,
536CA930-B9E5-433F-90D7-95BA33C3566C,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:25:46.486Z,0.0925,614.66,56.85568,24.52,15.85,17.64,8.76,0,1,E12E662E-4B62-4F3E-A4B4-68F1008507CB,1,Karlsruhe,49.01053,8.387423,307.33,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,28.42784,2,car,diesel,
B647746B-AA67-49F5-8AFD-4A577BE11AF9,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:25:46.486Z,0.0925,614.66,56.85568,24.52,15.85,17.64,8.76,0,1,A2890BD9-4B4D-44A7-91D8-D78AF485CABA,1,Karlsruhe,49.01053,8.387423,307.33,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,28.42784,2,car,diesel,
66417848-B60C-43B5-B8B3-F8BBE57B391D,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:03.680Z,0.01077,1200.51,12.92969,51.87,14.22,5.59,33.24,0,2,951C41AE-1769-488E-BD55-F4D303AD3A99,1,Berlin,52.518742,13.408022,588.43,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.57834,,,,
66417848-B60C-43B5-B8B3-F8BBE57B391D,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:03.680Z,0.01077,1200.51,12.92969,51.87,14.22,5.59,33.24,0,2,0047EB24-C9C6-413B-A86C-AFC303A5092A,2,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
BFFAC315-B5EE-4C38-80EF-7CD74B53B174,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:03.680Z,0.01077,1200.51,12.92969,51.87,14.22,5.59,33.24,0,2,3FEF279C-C51D-4BD1-8305-4983D604D9D1,1,Berlin,52.518742,13.408022,588.43,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.57834,,,,
BFFAC315-B5EE-4C38-80EF-7CD74B53B174,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:03.680Z,0.01077,1200.51,12.92969,51.87,14.22,5.59,33.24,0,2,C5E4F821-4FDB-4E8F-AE03-9A87D7DB0758,2,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
F977ED36-5CF7-49F1-8FB2-7D6A720AAF66,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:08.104Z,0.03675,1361.89,50.0496,23.93,20.23,14.44,3.84,0,1,17805C05-6F83-4941-8177-99D4CBFE8392,1,Sittard,50.998454,5.862714,680.95,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,25.0248,4,car,petrol,
87FDB573-6A51-4E85-B423-A4E12BA14A5A,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:08.104Z,0.03675,1361.89,50.0496,23.93,20.23,14.44,3.84,0,1,48202595-80F2-4993-B81A-7C41BFBEC696,1,Sittard,50.998454,5.862714,680.95,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,25.0248,4,car,petrol,
4814AD8F-7C9B-43F5-8FB7-A7969F7BAA8A,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:08.104Z,0.03675,1361.89,50.0496,23.93,20.23,14.44,3.84,0,1,BF417039-106F-4DFF-A3C0-3C4953BB954B,1,Sittard,50.998454,5.862714,680.95,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,25.0248,4,car,petrol,
0945AF77-26F7-4913-9F66-F2B580AD4899,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:08.104Z,0.03675,1361.89,50.0496,23.93,20.23,14.44,3.84,0,1,44F34DB9-FA56-438E-9B50-9640333B2B4B,1,Sittard,50.998454,5.862714,680.95,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,25.0248,4,car,petrol,
8BAF24C4-1A2F-4F1D-8B69-CD0C49FC7D74,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:51.499Z,0.0285,371.77,10.59539,16.83,10.98,13.71,5.83,0,1,11683AE8-6ABD-44D7-8D4F-12D125C75855,1,Hersbruck,49.50965,11.426809,185.88,automobile,0.114,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={5CFB7AAC-ABEC-4DC7-A738-BE2433A6F8BF},2020,DE,Emission intensity of petrol PHEV passenger car medium. Emissions from fuel combustion only.,5.29769,4,car,hybrid,
5C694F43-1414-475F-BAA5-8001DBC180D8,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:51.499Z,0.0285,371.77,10.59539,16.83,10.98,13.71,5.83,0,1,6E974198-9D36-4E99-B878-4DD5FC415161,1,Hersbruck,49.50965,11.426809,185.88,automobile,0.114,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={5CFB7AAC-ABEC-4DC7-A738-BE2433A6F8BF},2020,DE,Emission intensity of petrol PHEV passenger car medium. Emissions from fuel combustion only.,5.29769,4,car,hybrid,
5A6182A8-8280-4476-8DAF-6C63AB8970FC,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:51.499Z,0.0285,371.77,10.59539,16.83,10.98,13.71,5.83,0,1,F1DE3D75-405A-4086-AFFE-55E08D5F4785,1,Hersbruck,49.50965,11.426809,185.88,automobile,0.114,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={5CFB7AAC-ABEC-4DC7-A738-BE2433A6F8BF},2020,DE,Emission intensity of petrol PHEV passenger car medium. Emissions from fuel combustion only.,5.29769,4,car,hybrid,
B83A81C1-D0E9-435D-85FB-E298AA1D3310,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:26:51.499Z,0.0285,371.77,10.59539,16.83,10.98,13.71,5.83,0,1,E9C47076-9A3A-4717-BE9F-2122872ABAAB,1,Hersbruck,49.50965,11.426809,185.88,automobile,0.114,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={5CFB7AAC-ABEC-4DC7-A738-BE2433A6F8BF},2020,DE,Emission intensity of petrol PHEV passenger car medium. Emissions from fuel combustion only.,5.29769,4,car,hybrid,
01FB1770-1243-45AD-AE60-F5C64A36F73A,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:27:10.102Z,0.06167,1058.69,65.28588,14.02,11.82,14.76,2.31,0,1,8BDAEB95-1F47-480C-87D7-CB3194440DCB,1,Magdeburg,52.131565,11.640934,529.34,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,32.64294,3,car,diesel,
6BAA0C7C-ED78-4EFE-B025-45CF488467AD,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:27:10.102Z,0.06167,1058.69,65.28588,14.02,11.82,14.76,2.31,0,1,8530CD37-10A0-470E-96B0-611153B8B18C,1,Magdeburg,52.131565,11.640934,529.34,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,32.64294,3,car,diesel,
2755BCDC-9276-4E9F-BBF9-7833228C18DF,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:27:10.102Z,0.06167,1058.69,65.28588,14.02,11.82,14.76,2.31,0,1,605A7B47-A55C-4603-BD55-C652C0CE9871,1,Magdeburg,52.131565,11.640934,529.34,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,32.64294,3,car,diesel,
C8CAE2E1-73CF-4F11-9306-9CE40AFE9FCC,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T14:27:55.270Z,0.24587,1352.15,332.45216,37.66,9.35,13.07,16.89,11.86,1,85B169EA-8E20-4FDE-A844-E707AEC03547,1,Amsterdam,52.401404,4.931969,676.07,flight,0.24587,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of domestic flight (within UK) for average passenger including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,166.22608,,,,
